the,909
to,519
of,385
and,379
a,358
in,287
i,232
that,228
it,215
you,177
for,164
is,155
was,151
's,149
on,138
they,118
be,114
have,105
with,99
are,97
so,95
but,88
as,86
coronavirus,83
by,83
't,81
from,80
not,77
he,76
has,75
been,74
people,74
said,70
an,65
n',64
about,63
virus,62
had,62
at,60
there,60
or,58
beth,58
this,57
were,57
jite,57
who,56
also,50
we,50
because,49
one,48
what,46
do,45
going,44
their,44
me,43
no,41
can,41
your,40
would,40
when,40
out,38
all,37
his,36
did,36
corona,35
china,34
government,33
if,32
its,32
will,32
like,32
up,31
which,31
more,30
're,30
go,29
our,29
just,29
being,29
two,29
health,28
world,28
us,27
after,27
could,27
how,27
kind,27
around,26
north,26
went,26
get,25
now,25
'm,25
think,25
some,25
my,24
new,24
korea,24
them,23
want,23
other,23
only,23
news,22
before,22
well,21
says,21
chinese,21
didn,21
even,20
time,20
year,20
any,20
than,20
oh,20
help,19
spread,19
know,19
end,19
video,19
quite,19
sanders,19
over,19
say,18
outbreak,18
post,18
something,18
don,18
then,18
public,17
19,17
first,17
many,16
make,16
while,16
those,16
really,16
take,16
got,16
covid,15
need,15
country,15
against,15
cases,15
biden,15
maybe,15
most,14
social,14
've,14
facebook,14
everyone,14
told,14
money,14
see,14
live,13
through,13
place,13
him,13
having,13
day,13
where,13
look,13
'd,13
hospital,13
name,13
festival,13
ms,13
guides,13
chemo,13
statement,12
contact,12
big,12
bbc,12
',12
youtube,12
may,12
such,12
uk,12
she,12
group,12
ecb,12
economic,12
few,12
good,12
1,12
back,12
wheelchair,12
stuff,12
okay,12
plans,11
media,11
instagram,11
down,11
'll,11
into,11
here,11
london,11
problem,11
confirmed,11
getting,11
yeah,11
mean,11
way,10
feel,10
still,10
self,10
use,10
number,10
change,10
shared,10
taken,10
away,10
deal,10
european,10
much,10
avoid,10
thinking,10
days,10
system,10
tv,10
used,10
disease,10
thing,10
stem,10
past,9
across,9
home,9
staff,9
industry,9
fans,9
show,9
bit,9
shows,9
why,9
artists,9
provide,9
situation,9
0,9
very,9
weeks,9
groups,9
authorities,9
banks,9
case,9
does,9
democratic,9
treatment,9
another,9
driver,9
kenya,9
information,9
misinformation,9
always,9
canopy,9
cell,9
almost,9
these,8
stay,8
closed,8
affected,8
find,8
care,8
under,8
debate,8
'the,8
chief,8
mr,8
tough,8
party,8
including,8
set,8
long,8
together,8
positive,8
message,8
twitter,8
every,8
last,8
week,8
should,8
different,8
support,8
posted,8
work,8
called,8
ago,8
created,8
thought,8
candidates,8
came,8
important,8
reports,8
event,8
5g,8
therapy,8
toilets,8
scotland,8
latest,7
best,7
steps,7
n,7
further,7
times,7
life,7
vulnerable,7
police,7
measures,7
everything,7
local,7
current,7
person,7
podcast,7
isolation,7
tour,7
tuesday,7
point,7
next,7
already,7
means,7
less,7
general,7
quarantined,7
prevent,7
rather,7
part,7
come,7
years,7
results,7
far,7
patient,7
own,7
five,7
someone,7
face,7
photo,7
update,7
scottish,7
conspiracy,7
theories,7
cannabis,7
key,6
minster,6
old,6
park,6
dr,6
same,6
taking,6
stories,6
music,6
organization,6
ensure,6
national,6
force,6
possible,6
protect,6
anti,6
reported,6
star,6
put,6
course,6
give,6
comes,6
her,6
idea,6
too,6
planning,6
band,6
made,6
members,6
financial,6
impact,6
took,6
started,6
insurance,6
given,6
state,6
meanwhile,6
videos,6
better,6
four,6
others,6
saying,6
page,6
never,6
leader,6
several,6
crisis,6
wants,6
private,6
economy,6
front,6
worse,6
looking,6
control,6
everywhere,6
couldn,6
soon,6
thousands,6
full,6
men,6
university,6
taxi,6
prejudice,6
man,6
nationals,6
africa,6
airport,6
diagnosed,6
based,6
helpful,6
constellation,6
probably,6
visa,6
[laughs],6
pyongyang,6
tell,6
hubei,6
community,5
three,5
open,5
york,5
events,5
decision,5
said:,5
future,5
aware,5
orang,5
working,5
doing,5
officers,5
able,5
found,5
road,5
presented,5
indonesia,5
journalist,5
car,5
room,5
wasn,5
bad,5
recording,5
hall,5
normal,5
lose,5
cancelled,5
safety,5
claim,5
companies,5
yes,5
coming,5
play,5
walking,5
travel,5
conditions,5
am,5
anyone,5
trying,5
month,5
lot,5
tested,5
central,5
programme,5
rates,5
england,5
negative,5
difference,5
months,5
risk,5
woman,5
least,5
global,5
however,5
healthcare,5
medical,5
clear,5
political,5
necessary,5
whether,5
calling,5
georgia,5
seen,5
nice,5
hotel,5
street,5
involved,5
passengers,5
ghebreyesus,5
enough,5
stop,5
increase,5
dettol,5
known,5
south,5
whatsapp,5
headline,5
beard,5
appeared,5
claims,5
cure,5
since,5
fake,5
released,5
official,5
ever,5
major,5
planned,5
ahead,5
things,5
won,5
trip,5
appears,5
challenging,5
access,5
else,5
ten,5
done,5
main,5
yourself,5
strain,5
officials,5
tests,5
advice,4
until,4
programmes,4
daily,4
kids,4
great,4
must,4
yang,4
announced,4
due,4
line,4
symptoms,4
senior,4
service,4
small,4
currently,4
ways,4
non,4
emergency,4
lost,4
incident,4
response,4
floorfillers,4
anthems,4
dance,4
legends,4
richard,4
latto,4
'versi,4
siaran,4
berita,4
pagi,4
questions,4
david,4
singer,4
pop,4
hour,4
wanted,4
form,4
approach,4
include,4
sense,4
royal,4
aren,4
festivals,4
suggest,4
cash,4
british,4
businesses,4
secretary,4
sure,4
quarantine,4
changes,4
himself,4
died,4
serious,4
problems,4
keeping,4
talk,4
offer,4
infection,4
member,4
countries,4
infections,4
loans,4
seems,4
markets,4
rate,4
held,4
makes,4
move,4
contain,4
low,4
especially,4
primary,4
without,4
fight,4
individuals,4
online,4
win,4
testing,4
international,4
hospitals,4
job,4
emerged,4
run,4
became,4
within,4
each,4
free,4
election,4
comments,4
later,4
karimi,4
received,4
hope,4
radio,4
prepared,4
yet,4
appear,4
warned,4
related,4
attacks,4
asian,4
students,4
level,4
itself,4
fears,4
story,4
spreading,4
crowd,4
names,4
nigeria,4
wow,4
apparently,4
company,4
products,4
nigerian,4
newspaper,4
actually,4
location,4
unless,4
article,4
flew,4
gives,4
stand,4
puts,4
top,4
test,4
adverts,4
firm,4
obviously,4
investment,4
among,4
anxiety,4
immune,4
seven,4
walk,4
gamble,4
cars,4
difficult,4
disabled,4
channels,4
casino,4
channel,4
challenge,4
word,4
cautious,4
death,4
russian,4
vremya,4
paper,4
experts,3
try,3
follow,3
museum,3
dean,3
closure,3
needs,3
right,3
communities,3
behind,3
analysis,3
effective,3
isolating,3
putting,3
added,3
ride,3
organisations,3
business,3
hold,3
behaviour,3
traffic,3
baru,3
affecting,3
'who,3
coldplay,3
gigs,3
combat,3
played,3
referred,3
audience,3
empty,3
staring,3
recent,3
single,3
hours,3
postponed,3
concerns,3
stream,3
included,3
game,3
beer,3
opportunity,3
similar,3
saw,3
followed,3
theatres,3
organisation,3
effectively,3
step,3
doors,3
goes,3
close,3
unique,3
recommended,3
making,3
family,3
welsh,3
buying,3
sites,3
might,3
lord,3
potentially,3
re,3
feeling,3
young,3
watch,3
safe,3
wales,3
residents,3
includes,3
shopping,3
union,3
milk,3
myself,3
older,3
phone,3
mainly,3
elderly,3
area,3
kesehatan,3
'a,3
friend,3
graphic,3
bank,3
cheap,3
commercial,3
expanding,3
newly,3
leading,3
cut,3
interest,3
federal,3
damage,3
efforts,3
pay,3
although,3
create,3
paid,3
expand,3
agencies,3
total,3
real,3
2020,3
expect,3
attack,3
revolution,3
isn,3
both,3
contacts,3
spoke,3
sufficient,3
patients,3
evening,3
between,3
cover,3
costs,3
profit,3
doctor,3
side,3
early,3
heart,3
views,3
exactly,3
primaries,3
america,3
record,3
ultimately,3
strange,3
suggesting,3
trump,3
panic,3
moment,3
viral,3
pictures,3
emerging,3
escaped,3
hello,3
cancer,3
ended,3
popular,3
longer,3
off,3
six,3
devon,3
punched,3
happened,3
earlier,3
kenyan,3
fuelled,3
stigma,3
tedros,3
adhanom,3
towards,3
alone,3
fear,3
benefit,3
growing,3
fertile,3
ground,3
masks,3
promised,3
worrying,3
bus,3
image,3
human,3
share,3
posts,3
shave,3
cdc,3
published,3
evidence,3
widespread,3
destroy,3
platforms,3
refer,3
according,3
report,3
named,3
claiming,3
briefing,3
ministry,3
details,3
hand,3
october,3
france,3
organisers,3
head,3
plan,3
june,3
bill,3
places,3
necessarily,3
boost,3
list,3
helping,3
networks,3
wuhan,3
whose,3
theory,3
pick,3
either,3
vaccinations,3
appearing,3
fact,3
material,3
growth,3
pain,3
governments,3
significant,3
market,3
passed,3
black,3
mind,3
carried,3
rest,3
eyesight,3
knew,3
realise,3
once,3
left,3
confidence,3
toilet,3
knowing,3
super,3
luggage,3
beijing,3
western,3
suppose,3
check,3
photos,3
tourists,3
restaurants,3
subway,3
allowed,3
willing,3
let,3
al,3
jazeera,3
happy,3
helps,3
anxious,3
geneva,3
province,3
2,3
removed,3
commission,3
please,3
deaths,3
director,3
somehow,3
crown,3
quotes,3
papers,3
homes,3
school,2
washing,2
unwell,2
amid,2
palace,2
space,2
opposite,2
governing,2
chapter,2
concerts,2
regularly,2
follows,2
announcement,2
though,2
prayer,2
nation,2
ourselves,2
unprecedented,2
mutual,2
giving,2
developing,2
aid,2
na,2
ann,2
issues,2
takes,2
special,2
guests,2
alert,2
china's,2
'indonesia,2
dengan,2
pasien,2
reviewing,2
continuity,2
efficient,2
constable,2
cooke,2
remained,2
team,2
partners,2
nationally,2
deliver,2
spokesman,2
encouraging,2
alternative,2
demand,2
continues,2
high,2
climate,2
website,2
travelled,2
mencatat,2
pertama,2
negara,2
'pemerintah,2
13,2
isolate,2
yungblud,2
christine,2
queens,2
chris,2
martin,2
wife,2
film,2
punk,2
ambitious,2
bed,2
jump,2
musician,2
camera,2
concert,2
machine,2
gun,2
kelly,2
epidemic,2
helped,2
option,2
incredible,2
art,2
studio,2
meet,2
wrote,2
series,2
perform,2
version,2
picked,2
west,2
lyric,2
st,2
l,2
date,2
example,2
banner,2
needed,2
outlet,2
income,2
touring,2
venues,2
financially,2
pubs,2
clubs,2
association,2
independent,2
crew,2
living,2
estimates,2
during,2
frank,2
elsewhere,2
merchandise,2
funding,2
directly,2
guide,2
house,2
baroness,2
barran,2
entertainment,2
ordered,2
jones,2
interruption,2
advised,2
order,2
insurers,2
majority,2
type,2
exposed,2
creating,2
mood,2
ideas,2
generally,2
producer,2
diplo,2
door,2
councils,2
independents,2
monday,2
weekend,2
largely,2
managed,2
80,2
councillor,2
concerned,2
tony,2
rudry,2
happening,2
afraid,2
issue,2
added:,2
blaenau,2
gwent,2
shop,2
volunteers,2
items,2
everybody,2
runs,2
upon,2
neighbour,2
distressed,2
council,2
services,2
forward,2
iran,2
di,2
highest,2
surge,2
'china,2
darurat,2
dalam,2
girls,2
lucy,2
22,2
25,2
plane,2
passenger,2
drawing,2
lend,2
quantitative,2
easing,2
assets,2
fell,2
reserve,2
result,2
cuts,2
specific,2
sets,2
below,2
zero,2
deposit,2
extra,2
stands,2
minus,2
0,2
funds,2
firms,2
households,2
therefore,2
lower,2
lending,2
particular,2
common,2
theme,2
disrupted,2
short,2
credit,2
involves,2
sector,2
20,2
bernie,2
joe,2
instead,2
presidential,2
campaign,2
personal,2
contracting,2
holding,2
2009,2
flu,2
repeatedly,2
wouldn,2
strong,2
pandemic,2
10,2
bringing,2
leaders,2
building,2
agreed,2
provided,2
americans,2
fundamental,2
shouldn,2
shock,2
watched,2
exchanges,2
entire,2
losing,2
60,2
countered,2
solution,2
noting,2
italy,2
style,2
along,2
career,2
broken,2
reform,2
quality,2
wall,2
drug,2
question,2
ready,2
votes,2
positions,2
hit,2
security,2
war,2
white,2
russia,2
viewers,2
nearly,2
focus,2
shadow,2
moved,2
watching,2
unexpected,2
14,2
campaigning,2
dozens,2
polls,2
lead,2
voters,2
contest,2
donald,2
iranian,2
tourist,2
become,2
georgian,2
aired,2
outside,2
user,2
following,2
filmed,2
tens,2
presenter,2
invited,2
likely,2
dogs,2
3,2
terkait,2
'corona,2
lots,2
potential,2
chance,2
cornwall,2
exeter,2
kicked,2
shouted,2
abuse,2
victim,2
shouting,2
linked,2
african,2
reflects,2
greatest,2
rumours,2
words,2
sharing,2
capital,2
showing,2
large,2
nairobi,2
quickly,2
female,2
attacked,2
aggressive,2
TRUE,2
27,2
february,2
interesting,2
sub,2
saharan,2
recorded,2
relationship,2
blame,2
tired,2
pointing,2
adrian,2
drivers,2
carry,2
declined,2
wear,2
landed,2
faster,2
understanding,2
love,2
'as,2
FALSE,2
disinfectant,2
widely,2
surface,2
circulated,2
treat,2
solutions,2
humans,2
facial,2
hair,2
respirators,2
beards,2
warns,2
respirator,2
2017,2
recently,2
little,2
preacher,2
subject,2
church,2
blogs,2
pastor,2
ogun,2
denied,2
link,2
italian,2
ikuenobe,2
learn,2
moving,2
100,2
audio,2
press,2
release,2
publishing,2
caution,2
pepper,2
soup,2
caused,2
speaking,2
brazilian,2
fennel,2
regular,2
coachella,2
tours,2
pretty,2
switzerland,2
cities,2
glastonbury,2
newsbeat,2
closely,2
monitoring,2
thoroughly,2
maximise,2
boss,2
fingers,2
firmly,2
crossed,2
tickets,2
booked,2
becky,2
tells,2
artist,2
booking,2
hasn,2
king,2
accommodation,2
continue,2
excited,2
priority,2
affect,2
accurate,2
providing,2
heard,2
cold,2
princess,2
engineered,2
american,2
weapon,2
fair,2
platform,2
join,2
ad,2
above,2
owner,2
promoting,2
third,2
investigate,2
allow,2
100%,2
medically,2
contacted,2
ensured,2
ads,2
again,2
inside,2
canada,2
reach,2
rolled,2
treatments,2
marks,2
call,2
understand,2
presents,2
canadian,2
featured,2
wonder,2
rose,2
stares,2
bald,2
ouch,2
hi,2
multiple,2
sclerosis,2
spend,2
note,2
surreal,2
communist,2
stairs,2
rare,2
bleak,2
degradation,2
recover,2
sounds,2
injections,2
size,2
taught,2
terms,2
mri,2
sorry,2
survive,2
regardless,2
agent,2
condition,2
onto,2
balance,2
sometimes,2
memory,2
drugs,2
affects,2
accessibility,2
theâ€¦,2
korean,2
gone,2
half,2
bet,2
rude,2
plus,2
moscow,2
soldiers,2
guy,2
met,2
walked,2
standing,2
eight,2
o,2
'clock,2
guys,2
dollars,2
ran,2
currency,2
protests,2
society,2
surprised,2
weren,2
curious,2
except,2
londoners,2
otherwise,2
depression,2
yesterday,2
knowledge,2
highlights,2
lowlights,2
finding,2
doctors,2
passive,2
toll,2
viruses,2
geographical,2
animal,2
individual,2
pronounceable,2
matters,2
inaccurate,2
standard,2
format,2
outbreaks,2
42,2
200,2
increasingly,2
anger,2
sent,2
scientists,2
devoted,2
accounts,2
figure,2
precautionary,2
reassurance,2
nothing,2
figures,2
concern,2
increased,2
co,2
resilience,2
cmo,2
treated,2
using,2
evacuated,2
near,2
britain,2
correspondent,2
pharmaceutical,2
kremlin,2
introduced,2
president,2
suggests,2
fund,2
paints,2
picture,2
peter,2
headache,2
duchess,2
phillips,2
terrorists,2
prison,2
offenders,2
detectors,2
outlook,2
imf,2
inspection,2
responsible,2
hs2,2
spiralling,2
gye,2
johnson,2
[,1
office,1
grips,1
downloading,1
a3,1
posters,1
sticking,1
start,1
hands,1
don't,1
gp,1
here's,1
reminder,1
'york,1
notice,1
library,1
archives,1
shut,1
cathedral,1
remain,1
body,1
reviewed,1
archbishops,1
canterbury,1
applied,1
clergy,1
maintain,1
pattern,1
praying,1
revd,1
jonathan,1
frost,1
disciplines,1
serve,1
neighbours,1
particularly,1
needy,1
dã¨,1
duilgheadasan,1
agus,1
buannachdan,1
th',1
bhith,1
ag,1
obair,1
bhon,1
taigh,1
'life,1
filling,1
forms,1
ni,1
headers,1
examining,1
moral,1
week's,1
'pat,1
morning,1
hottest,1
science,1
karl,1
ikiganiro,1
ku,1
ndwara,1
ya,1
iterwa,1
n'agakoko,1
gashya,1
ko,1
mu,1
bwoko,1
bwa,1
worker,1
speaks,1
newshour,1
'fever,1
clinics',1
tingkatkan,1
penelusuran,1
berkontak,1
'merseyside,1
remains,1
andy,1
guidance,1
keep,1
speed,1
challenges,1
supervisors,1
policing,1
contacting,1
101,1
crime,1
fraud,1
property,1
missing,1
civil,1
disputes,1
stolen,1
vehicles,1
via,1
'what,1
'5,1
contract,1
alps,1
briton,1
singapore,1
kematian,1
merupakan,1
warga,1
asing,1
positif,1
terjangkit,1
'impact,1
itlay,1
'coronavirus,1
'motoring,1
mark,1
james,1
talks,1
impacts,1
'do,1
'how,1
changed,1
memperingatkan,1
upaya,1
memerangi,1
mencapai,1
titik,1
menentukan,1
'is,1
starting,1
'stars,1
streaming,1
boredom,1
impromptu,1
covering,1
bowie,1
mars,1
keith,1
urban,1
nicole,1
kidman,1
background,1
@keithurban,1
keithurban,1
la,1
mosh,1
kitchen,1
table,1
couch,1
exclaimed,1
barrel,1
anarchist,1
pulled,1
72,1
upcoming,1
cooking,1
segment,1
comedy,1
drinking,1
featuring,1
actress,1
bella,1
thorne,1
rapper,1
chose,1
positivity,1
laughter,1
emotion,1
midst,1
connect,1
gonna,1
box,1
situations,1
despair,1
matter,1
staging,1
nightly,1
ferber,1
paris,1
everyday,1
6pm,1
est,1
ennui,1
weird,1
concepts,1
acoustic,1
sad,1
operator,1
squeaky,1
bicycle,1
@christineandthequeens,1
christineandthequeens,1
cast,1
improv,1
showstoppers,1
broadcasting,1
performance,1
theatre,1
audiences,1
celtic,1
dropkick,1
murphys,1
patricks,1
gig,1
twitch,1
devine,1
honour,1
house;,1
john,1
legend,1
organised,1
creative,1
alike;,1
loss,1
circuit,1
shuts,1
albert,1
devastating,1
nature,1
closing,1
venue,1
trust,1
27%,1
downturn,1
attendance,1
ticket,1
sales,1
44%,1
compared,1
mention,1
severe,1
$5bn,1
indie,1
turner,1
raise,1
straits,1
folk,1
calan,1
clothes,1
recoup,1
â£5,1
campaigns,1
mounted,1
smaller,1
scale,1
patreon,1
venmo,1
promote,1
struggling,1
lords,1
department,1
digital,1
culture,1
sport,1
arts,1
reasons,1
unable,1
liberal,1
democrat,1
clement,1
asked:,1
consideration,1
ability,1
hospitality,1
policies,1
customers,1
answered:,1
understands,1
industries,1
indeed,1
profound,1
vast,1
covered,1
afternoon,1
calls,1
lines,1
communication,1
charli,1
xcx,1
herself,1
lockdown,1
finishing,1
touches,1
album,1
workaholic,1
stressful,1
boards,1
songs,1
vocals,1
purposeless,1
dj,1
imposed,1
hundreds,1
heartbreaking,1
separated,1
sons,1
glass,1
caption:,1
build,1
legos,1
movies,1
window,1
listen,1
drums,1
sing,1
hurts,1
miss,1
sacrifice,1
@diplo,1
'volunteers,1
arrange,1
assistance,1
dog,1
